Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
29,peaks,D.1_Abiotic,,CONTAINS,
29,rising,,,HAS_LOCATION,frame_LOCATION
29,from,,,HAS_LOCATION,frame_LOCATION
29,shared,,,HAS_LOCATION,
29,limestone,D.1_Abiotic,,HAS_LOCATION,
29,foot-slopes,,,HAS_LOCATION,
29,.,,,HAS_LOCATION,
30,calcilutite,D.1_Abiotic,DEFINIENDUM,,
30,:,,,,
30,Clastic,,,,
30,limestone,D.1_Abiotic,GENUS,,
30,or,,,,
30,dolomite,D.1_Abiotic,GENUS,,
30,in,,,HAS_SIZE,
30,which,,,HAS_SIZE,
30,the,,,HAS_SIZE,
30,grains,,,HAS_SIZE,
30,have,,,HAS_SIZE,
30,an,,,HAS_SIZE,frame_SIZE
30,average,,,HAS_SIZE,frame_SIZE
30,diameter,,,HAS_SIZE,frame_SIZE
30,of,,,HAS_SIZE,frame_SIZE
30,less,,,HAS_SIZE,
30,than,,,HAS_SIZE,
30,1,,,HAS_SIZE,
30,/,,,HAS_SIZE,
30,16,,,HAS_SIZE,
30,millimeter,,,HAS_SIZE,
30,;,,,,
30,calcareous,D.1_Abiotic,DEFINIENDUM,,
30,mudstone,D.1_Abiotic,DEFINIENDUM,,
30,.,,,,
31,calcirudite,D.1_Abiotic,DEFINIENDUM,,
31,:,,,,
31,A,,,,
31,fragmental,,,HAS_FORM,
31,limestone,D.1_Abiotic,GENUS,,
31,in,,,HAS_SIZE,
31,which,,,HAS_SIZE,
31,the,,,HAS_SIZE,
31,particles,,,HAS_SIZE,
31,are,,,HAS_SIZE,
31,generally,,,HAS_SIZE,
31,larger,,,HAS_SIZE,frame_SIZE
31,than,,,HAS_SIZE,frame_SIZE
31,2,,,HAS_SIZE,
31,millimeters,,,HAS_SIZE,
31,.,,,,
32,calcite,D.1_Abiotic,DEFINIENDUM,,
32,:,,,,
32,A,,,,
32,mineral,D.1_Abiotic,GENUS,,
32,composed,,,COMPOSITION_MEDIUM,frame_COMPOSITION
32,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
32,calcium,D.1_Abiotic,,COMPOSITION_MEDIUM,
32,carbonate,D.1_Abiotic,,COMPOSITION_MEDIUM,
32,",",,,COMPOSITION_MEDIUM,
32,CaCOs,D.1_Abiotic,,COMPOSITION_MEDIUM,
32,",",,,,
32,like,,,HAS_FORM,
32,aragonite,D.1_Abiotic,,HAS_FORM,
32,but,,,HAS_FORM,
32,differing,,,HAS_FORM,
32,in,,,HAS_FORM,frame_FORM
32,crystal,,,HAS_FORM,frame_FORM
32,form,,,HAS_FORM,frame_FORM
32,;,,,,
32,the,,,HAS_RESULT,
32,principal,,,HAS_RESULT,
32,constituent,,,HAS_RESULT,frame_RESULT
32,of,,,HAS_RESULT,frame_RESULT
32,limestone,D.1_Abiotic,,HAS_RESULT,
32,.,,,,
33,calcite,A.2_Underground_landform,DEFINIENDUM,,
33,bubble,A.2_Underground_landform,DEFINIENDUM,,
33,:,,,,
33,A,,,,
33,hollow,,,HAS_FORM,
33,sphere,D.1_Abiotic,GENUS,,
33,formed,,,HAS_CAUSE,frame_FORM
33,by,,,HAS_CAUSE,frame_FORM
33,the,,,HAS_CAUSE,
33,deposition,,,HAS_CAUSE,
33,of,,,HAS_CAUSE,
33,calcite,D.1_Abiotic,,HAS_CAUSE,
33,around,,,HAS_CAUSE,
33,a,,,HAS_CAUSE,
33,gas,D.1_Abiotic,,HAS_CAUSE,
33,bubble,D.1_Abiotic,,HAS_CAUSE,
33,;,,,,
33,the,,,HAS_FORM,frame_FORM
33,interior,,,HAS_FORM,frame_FORM
33,is,,,HAS_FORM,frame_FORM
33,smooth,,,HAS_FORM,
33,",",,,HAS_FORM,
33,and,,,HAS_FORM,
33,the,,,HAS_FORM,
33,exterior,,,HAS_FORM,
33,consists,,,HAS_FORM,
33,of,,,HAS_FORM,
33,small,,,HAS_FORM,
33,jagged,,,HAS_FORM,
33,crystals,D.1_Abiotic,,HAS_FORM,
33,.,,,,
34,canopy,A.2_Underground_landform,DEFINIENDUM,,
34,:,,,,
34,A,,,,
34,compound,,,,
34,cave,A.2_Underground_landform,GENUS,,
34,formation,A.2_Underground_landform,GENUS,,
34,consisting,,,COMPOSITION_MEDIUM,frame_COMPOSITION
34,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
34,flowstone,D.1_Abiotic,,COMPOSITION_MEDIUM,
34,hanging,,,HAS_LOCATION,frame_LOCATION
34,from,,,HAS_LOCATION,frame_LOCATION
34,a,,,HAS_LOCATION,frame_LOCATION
34,sloping,,,HAS_LOCATION,
34,wall,,,HAS_LOCATION,
34,projection,,,HAS_LOCATION,
34,and,,,,
34,forming,,,HAS_FORM,frame_FORM
34,a,,,HAS_FORM,frame_FORM
34,fringe,,,HAS_FORM,
34,of,,,HAS_FORM,
34,shawls,A.2_Underground_landform,,HAS_FORM,
34,or,,,HAS_FORM,
34,stalactites,A.2_Underground_landform,,HAS_FORM,
34,on,,,HAS_FORM,
34,the,,,HAS_FORM,
34,outer,,,HAS_FORM,
34,edge,,,HAS_FORM,
34,.,,,,
35,canyon,A.1_Surface_landform,DEFINIENDUM,,
35,:,,,,
35,A,,,,
35,steep-walled,,,HAS_FORM,
35,chasm,D.1_Abiotic,GENUS,,
35,",",,,,
35,gorge,D.1_Abiotic,GENUS,,
35,",",,,,
35,or,,,,
35,ravine,D.1_Abiotic,GENUS,,
35,cut,,,HAS_CAUSE,frame_CAUSE
35,by,,,HAS_CAUSE,frame_CAUSE
35,running,,,HAS_CAUSE,
35,water,D.1_Abiotic,,HAS_CAUSE,
35,.,,,,
36,canyon,A.1_Surface_landform,DEFINIENDUM,,
36,:,,,,
36,A,,,,
36,valley,D.1_Abiotic,GENUS,,
36,formed,,,HAS_CAUSE,frame_CAUSE
36,by,,,HAS_CAUSE,frame_CAUSE
36,collapse,B.1_Movement,,HAS_CAUSE,
36,of,,,HAS_CAUSE,
36,the,,,HAS_CAUSE,
36,roof,,,HAS_CAUSE,
36,of,,,HAS_CAUSE,
36,a,,,HAS_CAUSE,
36,long,,,HAS_CAUSE,
36,fairly,,,HAS_CAUSE,
36,straight,,,HAS_CAUSE,
36,cave,A.2_Underground_landform,,HAS_CAUSE,
36,;,,,,
36,a,,,,
36,karst,A.1_Surface_landform,,,
36,valley,A.1_Surface_landform,,,
36,.,,,,
37,capillary,A.2_Underground_landform,DEFINIENDUM,,
37,stalagmite,A.2_Underground_landform,DEFINIENDUM,,
37,:,,,,
37,Hollow,,,HAS_FORM,
37,stalagmite,A.2_Underground_landform,GENUS,,
37,formed,,,HAS_CAUSE,frame_CAUSE
37,by,,,HAS_CAUSE,frame_CAUSE
37,saturated,,,HAS_CAUSE,
37,karst,D.1_Abiotic,,HAS_CAUSE,
37,water,D.1_Abiotic,,HAS_CAUSE,
37,pushed,,,HAS_CAUSE,
37,up,,,HAS_CAUSE,
37,through,,,HAS_CAUSE,
37,capillaries,,,HAS_CAUSE,
37,and,,,HAS_CAUSE,
37,small,,,HAS_CAUSE,
37,cracks,,,HAS_CAUSE,
37,in,,,HAS_LOCATION,frame_LOCATION
37,a,,,HAS_LOCATION,frame_LOCATION
37,sinter,,,HAS_LOCATION,
37,crust,,,HAS_LOCATION,
37,;,,,,
37,covering,,,HAS_FORM,
37,permeable,,,HAS_FORM,
37,fluvial,D.1_Abiotic,,HAS_FORM,
37,deposits,D.1_Abiotic,,HAS_FORM,
37,on,,,HAS_LOCATION,frame_LOCATION
37,the,,,HAS_LOCATION,frame_LOCATION
37,floor,,,HAS_LOCATION,
37,of,,,HAS_LOCATION,
37,a,,,HAS_LOCATION,
37,cave,A.2_Underground_landform,,HAS_LOCATION,
37,;,,,,
37,first,,,HAS_POSITION,
37,reported,,,HAS_POSITION,
37,from,,,HAS_POSITION,
37,Cuba,D.3.1_Geolocation,,HAS_POSITION,
37,",",,,,
37,where,,,,
37,such,,,,
37,stalagmites,,,,
37,are,,,,
37,composed,,,,
37,of,,,,
37,aragonite,D.1_Abiotic,,,
37,.,,,,
38,carbonate,D.1_Abiotic,DEFINIENDUM,,
38,:,,,,
38,A,,,,
38,rock,D.1_Abiotic,GENUS,,
38,consisting,,,COMPOSITION_MEDIUM,frame_COMPOSITION
38,mainly,,,COMPOSITION_MEDIUM,frame_COMPOSITION
38,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
38,carbonate,D.1_Abiotic,,COMPOSITION_MEDIUM,
38,minerals,D.1_Abiotic,,COMPOSITION_MEDIUM,
38,",",,,COMPOSITION_MEDIUM,
38,such,,,COMPOSITION_MEDIUM,
38,as,,,COMPOSITION_MEDIUM,
38,limestone,D.1_Abiotic,,COMPOSITION_MEDIUM,
38,or,,,COMPOSITION_MEDIUM,
38,dolomite,D.1_Abiotic,,COMPOSITION_MEDIUM,
38,.,,,,
39,cave,A.2_Underground_landform,DEFINIENDUM,,
39,:,,,,
39,A,,,,
39,natural,,,HAS_CAUSE,
39,underground,,,HAS_LOCATION,
39,room,D.1_Abiotic,GENUS,HAS_FORM,
39,or,,,HAS_FORM,
39,series,,,HAS_FORM,
39,of,,,HAS_FORM,
39,rooms,,,HAS_FORM,
39,and,,,HAS_FORM,
39,passages,D.1_Abiotic,,HAS_FORM,
39,large,,,HAS_SIZE,frame_SIZE
39,enough,,,HAS_SIZE,frame_SIZE
39,to,,,HAS_SIZE,
39,be,,,HAS_SIZE,
39,entered,,,HAS_SIZE,
39,by,,,HAS_SIZE,
39,a,,,HAS_SIZE,
39,man,,,HAS_SIZE,
39,;,,,,
39,generally,,,HAS_CAUSE,
39,formed,,,HAS_CAUSE,frame_CAUSE
39,by,,,HAS_CAUSE,frame_CAUSE
39,solution,B.2_Loss,,HAS_CAUSE,
39,of,,,HAS_CAUSE,
39,limestone,D.1_Abiotic,,HAS_CAUSE,
39,.,,,,
40,cave,B.1_Movement,DEFINIENDUM,,
40,breakdown,B.1_Movement,DEFINIENDUM,,
40,:,,,,
40,Enlargement,,GENUS,DEFINED_AS,
40,of,,,DEFINED_AS,
40,parts,,,DEFINED_AS,
40,of,,,DEFINED_AS,
40,a,,,DEFINED_AS,
40,cave,A.2_Underground_landform,,DEFINED_AS,
40,system,A.2_Underground_landform,,DEFINED_AS,
40,by,,,HAS_CAUSE,
40,fall,B.1_Movement,,HAS_CAUSE,
40,of,,,HAS_CAUSE,
40,rock,D.1_Abiotic,,HAS_CAUSE,
40,masses,D.1_Abiotic,,HAS_CAUSE,
40,from,,,HAS_CAUSE,
40,walls,,,HAS_CAUSE,
40,and,,,HAS_CAUSE,
40,ceiling,,,HAS_CAUSE,
40,.,,,,
41,cave,D.1_Abiotic,DEFINIENDUM,,
41,breakdown,D.1_Abiotic,DEFINIENDUM,,
41,:,,,,
41,Heaps,D.1_Abiotic,GENUS,,
41,of,D.1_Abiotic,GENUS,,
41,rock,D.1_Abiotic,GENUS,,
41,that,,,,
41,have,,,HAS_CAUSE,
41,collapsed,B.1_Movement,,HAS_CAUSE,frame_CAUSE
41,from,,,HAS_CAUSE,frame_CAUSE
41,the,,,HAS_CAUSE,
41,walls,,,HAS_CAUSE,
41,and,,,HAS_CAUSE,
41,ceiling,,,HAS_CAUSE,
41,of,,,HAS_CAUSE,
41,a,,,HAS_CAUSE,
41,cave,,,HAS_CAUSE,
41,",",,,,
41,generally,,,,
41,called,,,,
41,cave,D.1_Abiotic,,,
41,breccia,D.1_Abiotic,,,
41,.,,,,
42,cave,D.1_Abiotic,DEFINIENDUM,,
42,breccia,D.1_Abiotic,DEFINIENDUM,,
42,:,,,,
42,Angular,,,HAS_FORM,
42,fragments,D.1_Abiotic,GENUS,,
42,of,D.1_Abiotic,GENUS,,
42,rock,D.1_Abiotic,GENUS,,
42,forming,,,HAS_FUNCTION,frame_FUNCTION
42,a,,,HAS_FUNCTION,frame_FUNCTION
42,fill,,,HAS_FUNCTION,
42,in,,,HAS_FUNCTION,frame_LOCATION
42,a,,,HAS_FUNCTION,frame_LOCATION
42,cave,A.2_Underground_landform,,HAS_FUNCTION,
42,",",,,,
42,either,,,HAS_CAUSE,
42,cemented,D.3_Property,,HAS_CAUSE,frame_CAUSE
42,together,,,HAS_CAUSE,frame_CAUSE
42,by,,,HAS_CAUSE,frame_CAUSE
42,dripstone,D.1_Abiotic,,HAS_CAUSE,
42,or,,,HAS_CAUSE,
42,in,,,HAS_CAUSE,
42,a,,,HAS_CAUSE,
42,matrix,,,HAS_CAUSE,
42,of,,,HAS_CAUSE,
42,cave,D.1_Abiotic,,HAS_CAUSE,
42,earth,D.1_Abiotic,,HAS_CAUSE,
42,.,,,,
42,See,,,,
42,also,,,,
42,solution,D.1_Abiotic,,,
42,breccia,D.1_Abiotic,,,
42,.,,,,
43,cave,A.2_Underground_landform,DEFINIENDUM,,
43,coral,A.2_Underground_landform,DEFINIENDUM,,
43,:,,,,
43,A,,,,
43,rough,,,HAS_FORM,
43,",",,,,
43,knobby,,,HAS_FORM,
43,growth,B._Process,,,
43,of,B._Process,,COMPOSITION_MEDIUM,frame_COMPOSITION
43,calcite,B._Process,,COMPOSITION_MEDIUM,
43,resembling,,,HAS_FORM,
43,coral,D.1_Abiotic,,HAS_FORM,
43,in,,,HAS_FORM,frame_FORM
43,shape,,,HAS_FORM,frame_FORM
43,",",,,,
43,generally,,,HAS_SIZE,
43,small,,,HAS_SIZE,
43,;,,,,
43,found,,,HAS_LOCATION,frame_LOCATION
43,on,,,HAS_LOCATION,frame_LOCATION
43,floor,,,HAS_LOCATION,
43,",",,,HAS_LOCATION,
43,walls,,,HAS_LOCATION,
43,",",,,HAS_LOCATION,
43,or,,,HAS_LOCATION,
43,ceiling,,,HAS_LOCATION,
43,of,,,HAS_LOCATION,
43,a,,,HAS_LOCATION,
43,cave,A.2_Underground_landform,,HAS_LOCATION,
43,.,,,,
43,Synonym,,,,
43,",",,,,
43,coral,A.2_Underground_landform,DEFINIENDUM,,
43,formation,A.2_Underground_landform,DEFINIENDUM,,
43,.,,,,
43,See,,,,
43,also,,,,
43,knobstone,A.2_Underground_landform,,,
43,.,,,,
44,cave,D.1_Abiotic,DEFINIENDUM,,
44,earth,D.1_Abiotic,DEFINIENDUM,,
44,",",D.1_Abiotic,,,
44,cave,D.1_Abiotic,DEFINIENDUM,,
44,fill,D.1_Abiotic,DEFINIENDUM,,
44,:,,,,
44,Insoluble,,,HAS_ATTRIBUTE,
44,deposits,,GENUS,COMPOSITION_MEDIUM,
44,of,,,COMPOSITION_MEDIUM,
44,clay,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,silt,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,sand,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,or,,,COMPOSITION_MEDIUM,
44,gravel,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,flooring,B._Process,,HAS_FUNCTION,frame_FUNCTION
44,or,,,HAS_FUNCTION,
44,filling,B.3_Addition,,HAS_FUNCTION,frame_FUNCTION
44,a,,,HAS_FUNCTION,
44,cave,A.2_Underground_landform,,HAS_FUNCTION,
44,passage,A.2_Underground_landform,,HAS_FUNCTION,
44,.,,,,
44,In,,,COMPOSITION_MEDIUM,
44,a,,,COMPOSITION_MEDIUM,
44,more,,,COMPOSITION_MEDIUM,
44,restricted,,,COMPOSITION_MEDIUM,
44,sense,,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,cave,,,COMPOSITION_MEDIUM,
44,earth,,,COMPOSITION_MEDIUM,
44,includes,,,COMPOSITION_MEDIUM,
44,only,,,COMPOSITION_MEDIUM,
44,the,,,COMPOSITION_MEDIUM,
44,finer,,,COMPOSITION_MEDIUM,
44,fractions,,,COMPOSITION_MEDIUM,
44,:,,,COMPOSITION_MEDIUM,
44,clay,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,silt,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,",",,,COMPOSITION_MEDIUM,
44,and,,,COMPOSITION_MEDIUM,
44,fine,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,sand,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,deposits,D.1_Abiotic,,COMPOSITION_MEDIUM,
44,.,,,,
45,Carbonatites,D.1_Abiotic,DEFINIENDUM,,
45,are,,DEFINITOR,,
45,intrusive,,,HAS_ATTRIBUTE,
45,igneous,D.1_Abiotic,,HAS_ATTRIBUTE,
45,rocks,D.1_Abiotic,GENUS,,
45,composed,,,COMPOSITION_MEDIUM,frame_COMPOSITION
45,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
45,60,,,COMPOSITION_MEDIUM,
45,–,,,COMPOSITION_MEDIUM,
45,90%,,,COMPOSITION_MEDIUM,
45,carbonate,D.1_Abiotic,,COMPOSITION_MEDIUM,
45,minerals,D.1_Abiotic,,COMPOSITION_MEDIUM,
45,",",,,COMPOSITION_MEDIUM,
45,chiefly,,,COMPOSITION_MEDIUM,
45,calcite,D.1_Abiotic,,COMPOSITION_MEDIUM,
45,.,,,,
46,Pit,A.2_Underground_landform,DEFINIENDUM,,
46,caves,A.2_Underground_landform,DEFINIENDUM,,
46,are,,DEFINITOR,,
46,vertical,,,HAS_FORM,
46,shafts,A.2_Underground_landform,GENUS,,
46,",",,,,
46,1,,,HAS_SIZE,
46,–,,,HAS_SIZE,
46,2,,,HAS_SIZE,
46,m,,,HAS_SIZE,
46,in,,,HAS_SIZE,frame_SIZE
46,diameter,,,HAS_SIZE,frame_SIZE
46,and,,,HAS_SIZE,
46,up,,,HAS_SIZE,
46,to,,,HAS_SIZE,
46,15,,,HAS_SIZE,
46,m,,,HAS_SIZE,
46,deep,,,HAS_SIZE,frame_SIZE
46,.,,,,
47,Mogotes,A.1_Surface_landform,DEFINIENDUM,,
47,are,,DEFINITOR,,
47,isolated,,,HAS_FORM,
47,karst,A.1_Surface_landform,GENUS,,
47,towers,A.1_Surface_landform,GENUS,,
47,that,,,,
47,rise,,,COMPOSITION_MEDIUM,
47,from,,,COMPOSITION_MEDIUM,
47,the,,,COMPOSITION_MEDIUM,
47,blanket,D.1_Abiotic,,COMPOSITION_MEDIUM,
47,sands,D.1_Abiotic,,COMPOSITION_MEDIUM,
47,in,,,HAS_LOCATION,
47,the,,,HAS_LOCATION,
47,northern,,,HAS_LOCATION,
47,section,,,HAS_LOCATION,
47,.,,,,
48,Fenglin,A.1_Surface_landform,DEFINIENDUM,,
48,is,,DEFINITOR,,
48,an,,DEFINITOR,,
48,extreme,,,HAS_FORM,
48,form,,,HAS_FORM,
48,of,,,HAS_FORM,
48,karst,C._Geome,GENUS,HAS_FORM,
48,that,,,,
48,only,,,,
48,develops,,,HAS_CAUSE,frame_CAUSE
48,where,,,HAS_CAUSE,frame_CAUSE
48,dissolution,B.2_Loss,,HAS_CAUSE,
48,rates,,,HAS_CAUSE,
48,",",,,HAS_CAUSE,
48,tectonic,B.1_Movement,,HAS_CAUSE,
48,uplift,B.1_Movement,,HAS_CAUSE,
48,",",,,HAS_CAUSE,
48,and,,,HAS_CAUSE,
48,alluviation,B.3_Addition,,HAS_CAUSE,
48,maintain,,,HAS_CAUSE,
48,a,,,HAS_CAUSE,
48,critical,,,HAS_CAUSE,
48,balance,,,HAS_CAUSE,
48,(,,,,
48,Zhang,,,,
48,",",,,,
48,1980,,,,
48,),,,,
48,.,,,,
49,The,,,,
49,principal,,,,
49,surface,,,,
49,karst,C._Geome,GENUS,,
49,landforms,C._Geome,GENUS,,
49,are,,DEFINITOR,,
49,shapely,,,,
49,solution,A.1_Surface_landform,DEFINIENDUM,,
49,dolines,A.1_Surface_landform,DEFINIENDUM,,
49,",",,,,
49,10,,,HAS_SIZE,
49,–,,,HAS_SIZE,
49,100,,,HAS_SIZE,
49,m,,,HAS_SIZE,
49,in,,,HAS_SIZE,frame_SIZE
49,diameter,,,HAS_SIZE,frame_SIZE
49,and,,,HAS_SIZE,
49,up,,,HAS_SIZE,
49,to,,,HAS_SIZE,
49,30,,,HAS_SIZE,
49,m,,,HAS_SIZE,
49,in,,,HAS_SIZE,
49,depth,,,HAS_SIZE,
49,.,,,,
50,Vertical,A.2_Underground_landform,DEFINIENDUM,,
50,shafts,A.2_Underground_landform,DEFINIENDUM,,
50,are,,,,
50,common,,,,
50,underground,C._Geome,,HAS_LOCATION,
50,",",,,,
50,and,,,,
50,are,,,,
50,often,,,HAS_RESULT,
50,exposed,,,HAS_RESULT,
50,at,,,HAS_RESULT,
50,the,,,HAS_RESULT,
50,surface,,,HAS_RESULT,
50,",",,,,
50,truncated,B.2_Loss,,HAS_CAUSE,
50,by,,,HAS_CAUSE,
50,glaciation,B.4_Transformation,,HAS_CAUSE,
50,and,,,,
50,filled,B.3_Addition,,CONTAINS,frame_CONTAINS
50,with,B.3_Addition,,CONTAINS,frame_CONTAINS
50,shattered,D.1_Abiotic,,CONTAINS,
50,rock,D.1_Abiotic,,CONTAINS,
50,and,,,CONTAINS,
50,sediment,D.1_Abiotic,,CONTAINS,
50,.,,,,
51,Dolines,A.1_Surface_landform,,,
51,are,,,,
51,also,,,,
51,sometimes,,,,
51,known,,,,
51,as,,,,
51,sinkholes,A.1_Surface_landform,,,
51,",",,,,
51,particularly,,,,
51,by,,,,
51,engineers,,,,
51,and,,,,
51,especially,,,,
51,in,,,,
51,North,,,,
51,America,,,,
51,.,,,,
52,The,,DEFINITOR,,
52,term,,DEFINITOR,,
52,sinkhole,A.1_Surface_landform,DEFINIENDUM,,
52,is,,DEFINITOR,,
52,sometimes,,DEFINITOR,,
52,used,,DEFINITOR,,
52,to,,DEFINITOR,,
52,refer,,DEFINITOR,,
52,both,,,,
52,to,,,,
52,dolines,A.1_Surface_landform,GENUS,,
52,(,,,,
52,especially,,,,
52,in,D.3.1_Geolocation,,,
52,North,D.3.1_Geolocation,,,
52,America,D.3.1_Geolocation,,,
52,and,,,,
52,in,,,,
52,the,,,,
52,engineering,,,,
52,literature,,,,
52,),,,,
52,and,,,,
52,to,,,,
52,depressions,D.1_Abiotic,GENUS,,
52,where,,,HAS_FUNCTION,frame_FUNCTION
52,streams,,,HAS_FUNCTION,
52,sink,,,HAS_FUNCTION,
52,underground,,,HAS_FUNCTION,
52,",",,,,
52,which,,,,
52,in,D.3.1_Geolocation,,,
52,Europe,D.3.1_Geolocation,,,
52,are,,,,
52,described,,,,
52,by,,,,
52,separate,,,,
52,terms,,,,
52,(,,,,
52,including,,,,
52,ponor,A.3_Hydrological_form,SPECIES,,
52,",",,,,
52,swallow,A.3_Hydrological_form,SPECIES,,
52,hole,A.3_Hydrological_form,SPECIES,,
52,",",,,,
52,and,,,,
52,stream-sink,A.3_Hydrological_form,SPECIES,,
52,),,,,
52,.,,,,
53,Shakehole,A.1_Surface_landform,DEFINIENDUM,,
53,is,,DEFINITOR,,
53,a,,DEFINITOR,,
53,term,,DEFINITOR,,
53,used,,DEFINITOR,,
53,in,,,,
53,England,,,,
53,to,,DEFINITOR,,
53,describe,,DEFINITOR,,
53,depressions,D.1_Abiotic,GENUS,,
53,in,,,COMPOSITION_MEDIUM,frame_COMPOSITION
53,bouldery,D.1_Abiotic,,COMPOSITION_MEDIUM,
53,deposits,D.1_Abiotic,,COMPOSITION_MEDIUM,
53,such,,,COMPOSITION_MEDIUM,
53,as,,,COMPOSITION_MEDIUM,
53,glacial,,,COMPOSITION_MEDIUM,
53,drift,,,COMPOSITION_MEDIUM,
53,overlying,,,COMPOSITION_MEDIUM,
53,limestone,D.1_Abiotic,,COMPOSITION_MEDIUM,
53,.,,,,
54,Collapse,B.1_Movement,DEFINIENDUM,,
54,refers,,DEFINITOR,,
54,to,,DEFINITOR,,
54,rapid,,,HAS_FUNCTION,
54,downward,,,HAS_FUNCTION,
54,movement,B.1_Movement,GENUS,,
54,of,B.1_Movement,GENUS,,
54,the,B.1_Movement,GENUS,,
54,ground,B.1_Movement,GENUS,,
54,",",,,,
54,whereas,,,,
54,subsidence,B.1_Movement,,,
54,refers,,,,
54,to,,,,
54,gradual,B.1_Movement,,,
54,movement,B.1_Movement,,,
54,",",,,,
54,sometimes,,,,
54,without,,,,
54,even,,,,
54,ripping,,,,
54,the,,,,
54,surface,,,,
54,.,,,,
55,Fovals,D.1_Abiotic,DEFINIENDUM,,
55,are,,DEFINITOR,,
55,brown-greyish,D.3_Property,,,
55,formations,,GENUS,,
55,that,,,,
55,can,,,HAS_LOCATION,frame_LOCATION
55,be,,,HAS_LOCATION,frame_LOCATION
55,found,,,HAS_LOCATION,frame_LOCATION
55,in,,,HAS_LOCATION,frame_LOCATION
55,different,,,HAS_LOCATION,
55,positions,,,HAS_LOCATION,
55,in,,,HAS_LOCATION,
55,the,,,HAS_LOCATION,
55,caves,A.2_Underground_landform,,HAS_LOCATION,
55,",",,,HAS_LOCATION,
55,on,,,HAS_LOCATION,
55,the,,,HAS_LOCATION,
55,floor,D.1_Abiotic,,HAS_LOCATION,
55,",",,,HAS_LOCATION,
55,or,,,HAS_LOCATION,
55,on,,,HAS_LOCATION,
55,the,,,HAS_LOCATION,
55,rocky,,,HAS_LOCATION,
55,walls,D.1_Abiotic,,HAS_LOCATION,
55,.,,,,
56,Glacier,C._Geome,,,
56,pseudokarst,C._Geome,,,
56,also,,,,
56,develops,,,COMPOSITION_MEDIUM,frame_COMPOSITION
56,in,,,COMPOSITION_MEDIUM,frame_COMPOSITION
56,debris,D.1_Abiotic,,COMPOSITION_MEDIUM,
56,where,,,HAS_LOCATION,frame_LOCATION
56,buried,,,HAS_LOCATION,
56,ice,,,HAS_LOCATION,
56,melts,,,HAS_LOCATION,
56,in,,,HAS_LOCATION,
56,situ,,,HAS_LOCATION,
56,",",,,,
56,developing,,,HAS_CAUSE,frame_CAUSE
56,closed,D.1_Abiotic,GENUS,HAS_CAUSE,
56,depressions,D.1_Abiotic,GENUS,HAS_CAUSE,
56,",",,,,
56,in,,,,
56,isolation,,,,
56,known,,DEFINITOR,,
56,as,,DEFINITOR,,
56,“,,,,
56,kettle,A.1_Surface_landform,DEFINIENDUM,,
56,holes,A.1_Surface_landform,DEFINIENDUM,,
56,”,,,,
56,",",,,,
56,or,,,,
56,assembled,,,HAS_FORM,
56,into,,,HAS_FORM,
56,extensive,,,HAS_FORM,
56,debris,,,HAS_FORM,
56,pseudokarst,A.1_Surface_landform,,HAS_FORM,
56,hillocks,A.1_Surface_landform,,HAS_FORM,
56,termed,,,,
56,“,,,,
56,hummocky,A.1_Surface_landform,,,
56,moraine,A.1_Surface_landform,,,
56,”,,,,
56,.,,,,
57,The,,,,
57,springs,A.3_Hydrological_form,GENUS,,
57,in,,,HAS_LOCATION,frame_LOCATION
57,allogenic,,,HAS_LOCATION,
57,karst,,,HAS_LOCATION,
57,aquifers,C._Geome,,HAS_LOCATION,
57,are,,DEFINITOR,,
57,known,,DEFINITOR,,
57,as,,DEFINITOR,,
57,resurgences,A.3_Hydrological_form,DEFINIENDUM,,
57,",",,,,
57,and,,,,
57,are,,,,
57,often,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
57,characterized,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
57,by,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
57,substantial,,,HAS_ATTRIBUTE,
57,variation,,,HAS_ATTRIBUTE,
57,in,,,HAS_ATTRIBUTE,
57,water,,,HAS_ATTRIBUTE,
57,quality,,,HAS_ATTRIBUTE,
57,since,,,,
57,they,,,,
57,reflect,,,HAS_CAUSE,frame_CAUSE
57,the,,,HAS_CAUSE,
57,changing,,,HAS_CAUSE,
57,water,,,HAS_CAUSE,
57,quality,,,HAS_CAUSE,
